cfips,first_day_of_month,row_id,state,diff_abs,diff,diff_1_2,mb_dens_shift1,active_shift1,mb_dens_shift2,active_shift2,mb_dens_shift3,active_shift3,mb_dens_shift4,active_shift4,mb_dens_shift5,active_shift5,cfips_amount,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,rolling_lag_mean_t3_shift2,rolling_lag_min_t3_shift2,rolling_lag_mean_t6_shift2,rolling_lag_min_t6_shift2,rolling_lag_mean_t3_shift3,rolling_lag_min_t3_shift3,rolling_lag_mean_t6_shift3,rolling_lag_min_t6_shift3,rolling_lag_std_t6_shift1,target,shift_target,microbusiness_density,state_rolling_lag_mean_t3_shift2,state_rolling_lag_min_t3_shift2,state_rolling_lag_mean_t6_shift2,state_rolling_lag_min_t6_shift2,state_rolling_lag_mean_t3_shift3,state_rolling_lag_min_t3_shift3,state_rolling_lag_mean_t6_shift3,state_rolling_lag_min_t6_shift3
49043,2023-05-01,49043_2023-05-01,Utah,0.3195230588235314,-0.9774740000000008,-3.059165756609283,37.98132545869079,,37.950752258793266,,37.919191199011316,,37.88814463220014,,37.816406,11922.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37.91936269666824,37.88814463220014,37.844094015000785,37.714901,37.87458061040382,37.816406,37.64301430520191,36.744274,0.07934159799785963,0.0,37.98132545869079,,8.430674029712286,8.361133885563671,8.430034269816991,8.276284252037618,8.419721231803674,8.347581306516123,8.417430764697885,8.259514482101805
49045,2023-05-01,49045_2023-05-01,Utah,0.10757384117647065,0.1153221000000002,1.0720273510622238,5.3737708896422385,,5.36944262041755,,5.365003925136274,,5.3606488126648015,,5.3560791,2518.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.365031786072875,5.3606488126648015,5.407352076369771,5.3560791,5.360577279267026,5.3560791,5.428877672966846,5.3560791,0.05145197339968362,0.0,5.3737708896422385,,8.430674029712286,8.361133885563671,8.430034269816991,8.276284252037618,8.419721231803674,8.347581306516123,8.417430764697885,8.259514482101805
49047,2023-05-01,49047_2023-05-01,Utah,0.03387782941176467,-0.06655310000000014,-1.9645030734138007,3.1852223105822306,,3.1826567937442762,,3.1800052279953244,,3.1760308993003132,,3.1718209,760.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1795643070133046,3.1760308993003132,3.1610855201733195,3.1133926,3.1759523424318794,3.1718209,3.148150354549273,3.1050458,0.015659000504525372,0.0,3.1852223105822306,,8.430674029712286,8.361133885563671,8.430034269816991,8.276284252037618,8.419721231803674,8.347581306516123,8.417430764697885,8.259514482101805
49049,2023-05-01,49049_2023-05-01,Utah,0.1816840000000002,0.3314710000000005,1.8244369344576306,17.525071876784676,,17.510956420278898,,17.496480839640835,,17.484560328934432,,17.465914,72377.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.497332529618053,17.484560328934432,17.465374098142362,17.41234,17.482318389525087,17.465914,17.428305361429214,17.288544,0.0367190563994074,0.0,17.525071876784676,,8.430674029712286,8.361133885563671,8.430034269816991,8.276284252037618,8.419721231803674,8.347581306516123,8.417430764697885,8.259514482101805
49051,2023-05-01,49051_2023-05-01,Utah,0.26357564705882364,0.7937599999999989,3.011507356075469,12.763590523000495,,12.753310171048067,,12.742767539032295,,12.733923247002858,,12.724868,2886.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.743333652361073,12.733923247002858,12.743653826180536,12.716049,12.733852928678383,12.724868,12.733769297672525,12.694003,0.023683446025302438,0.0,12.763590523000495,,8.430674029712286,8.361133885563671,8.430034269816991,8.276284252037618,8.419721231803674,8.347581306516123,8.417430764697885,8.259514482101805
49053,2023-05-01,49053_2023-05-01,Utah,0.1323372352941177,2.5918410000000005,19.585122767901787,13.932518195880412,,13.92129633864681,,13.909788180959714,,13.895788355353176,,13.880161,17670.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.908957624986565,13.895788355353176,13.779873312493281,13.492899,13.895245845437628,13.880161,13.704415256052146,13.468548,0.13541693348223646,0.0,13.932518195880412,,8.430674029712286,8.361133885563671,8.430034269816991,8.276284252037618,8.419721231803674,8.347581306516123,8.417430764697885,8.259514482101805
49055,2023-05-01,49055_2023-05-01,Utah,0.17413047647058805,-0.41025640000000063,-2.356028699371853,6.388938932445189,,6.383793002645127,,6.378526686970583,,6.373808663835295,,6.3691072,127.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.3787094511503355,6.373808663835295,6.398983525575168,6.3691072,6.373814183601959,6.3691072,6.4048942918009795,6.3691072,0.01793500970438115,0.0,6.388938932445189,,8.430674029712286,8.361133885563671,8.430034269816991,8.276284252037618,8.419721231803674,8.347581306516123,8.417430764697885,8.259514482101805
49057,2023-05-01,49057_2023-05-01,Utah,0.09097610588235294,-0.006116899999999426,-0.06723633574632863,6.403642268595519,,6.398484496087855,,6.393163311666586,,6.385209615036419,,6.3767848,11697.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.392285807596953,6.385209615036419,6.37408628713181,6.3353524,6.385052575567669,6.3767848,6.3562953711171675,6.291739,0.01749921593691465,0.0,6.403642268595519,,8.430674029712286,8.361133885563671,8.430034269816991,8.276284252037618,8.419721231803674,8.347581306516123,8.417430764697885,8.259514482101805
50001,2023-05-01,50001_2023-05-01,Vermont,0.06728757647058829,-0.16698880000000038,-2.4817181530232695,5.028585511866896,,5.024535269986156,,5.020349180662142,,5.014989467143717,,5.00877,1542.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0199579725973384,5.014989467143717,5.022484669632003,5.00877,5.014702882601953,5.00877,5.026895007967643,5.00877,0.011316908216268342,0.0,5.028585511866896,,7.36179339139652,7.313357191038723,7.3646867827758635,7.256247273051947,7.359333460336954,7.309133488403124,7.362973653752635,7.2526695632653055
50003,2023-05-01,50003_2023-05-01,Vermont,0.18488599999999983,0.2764249999999997,1.4951105005246474,20.017826870614456,,20.00170364062037,,19.985169062668184,,19.9756699613429,,19.954367,5772.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.987514221543815,19.9756699613429,19.96345011077191,19.916338,19.971735341337027,19.954367,19.95037483733518,19.916338,0.027066390551840985,0.0,20.017826870614456,,7.36179339139652,7.313357191038723,7.3646867827758635,7.256247273051947,7.359333460336954,7.309133488403124,7.362973653752635,7.2526695632653055
50005,2023-05-01,50005_2023-05-01,Vermont,0.03488725294117647,-0.26339630000000014,-7.549929495570019,4.54002611962527,,4.536369384766935,,4.53259000091729,,4.5277739122407725,,4.5221982,1096.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.532244432641666,4.5277739122407725,4.5423503996541665,4.5221982,4.5275207043860215,4.5221982,4.55167915219301,4.5221982,0.008822558804452594,0.0,4.54002611962527,,7.36179339139652,7.313357191038723,7.3646867827758635,7.256247273051947,7.359333460336954,7.309133488403124,7.362973653752635,7.2526695632653055
50007,2023-05-01,50007_2023-05-01,Vermont,0.07378948235294136,-0.2838849999999997,-3.8472285066610667,10.929790996559841,,10.920987666649763,,10.911905423898034,,10.900443521541206,,10.886424,14627.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.911112204029669,10.900443521541206,10.8768122686815,10.813486,10.899590981813079,10.886424,10.85368549090654,10.782227,0.03689248625789303,0.0,10.929790996559841,,7.36179339139652,7.313357191038723,7.3646867827758635,7.256247273051947,7.359333460336954,7.309133488403124,7.362973653752635,7.2526695632653055
50009,2023-05-01,50009_2023-05-01,Vermont,0.050084711764705914,-0.1762630999999999,-3.5192994786127603,2.887352113654555,,2.8850265144522407,,2.882622913314482,,2.879405372616932,,2.8755867,147.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.882351600127885,2.879405372616932,2.8561471000639425,2.7973397,2.8792049953104715,2.8755867,2.841532630988569,2.7973397,0.02689773210473457,0.0,2.887352113654555,,7.36179339139652,7.313357191038723,7.3646867827758635,7.256247273051947,7.359333460336954,7.309133488403124,7.362973653752635,7.2526695632653055
50011,2023-05-01,50011_2023-05-01,Vermont,0.17395553529411775,0.16248680000000038,0.9340708803848843,3.8358742195008935,,3.8327846392647795,,3.8295773638941863,,3.826092161557854,,3.8223708,1465.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8294847215722734,3.826092161557854,3.8107077774528033,3.7649698,3.826013441817347,3.8223708,3.8007098875753402,3.7649698,0.017360427749671333,0.0,3.8358742195008935,,7.36179339139652,7.313357191038723,7.3646867827758635,7.256247273051947,7.359333460336954,7.309133488403124,7.362973653752635,7.2526695632653055
50013,2023-05-01,50013_2023-05-01,Vermont,0.11724018823529413,0.8811334999999998,7.515626793703341,6.6120878285051505,,6.606762164860982,,6.601300628884386,,6.596377062491435,,6.5904045,386.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.601479952078935,6.596377062491435,6.584559892706134,6.5391841,6.596027397125273,6.5904045,6.567605665229304,6.5050368,0.013748090735338872,0.0,6.6120878285051505,,7.36179339139652,7.313357191038723,7.3646867827758635,7.256247273051947,7.359333460336954,7.309133488403124,7.362973653752635,7.2526695632653055
50015,2023-05-01,50015_2023-05-01,Vermont,0.10436862352941176,-0.04962540000000004,-0.47548198224550964,8.204143247799447,,8.197535273350288,,8.190717940743477,,8.183058488553746,,8.172863,1651.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.190437234215837,8.183058488553746,8.170924467107918,8.1382113,8.182213143099075,8.172863,8.168462438216205,8.1382113,0.023684331796517147,0.0,8.204143247799447,,7.36179339139652,7.313357191038723,7.3646867827758635,7.256247273051947,7.359333460336954,7.309133488403124,7.362973653752635,7.2526695632653055
50017,2023-05-01,50017_2023-05-01,Vermont,0.05815905882352948,0.46685339999999975,8.027182857558973,3.9641686224069357,,3.9609757082685766,,3.9576757019527466,,3.9529053725091137,,3.9473684,930.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.957185594243479,3.9529053725091137,3.934591663788406,3.8837011,3.9526498248206203,3.9473684,3.918175495743643,3.8624787,0.021924605960040013,0.0,3.9641686224069357,,7.36179339139652,7.313357191038723,7.3646867827758635,7.256247273051947,7.359333460336954,7.309133488403124,7.362973653752635,7.2526695632653055
50019,2023-05-01,50019_2023-05-01,Vermont,0.08136222352941178,-0.09220410000000001,-1.1332544269352347,6.588381443618697,,6.58307487412987,,6.577600178444402,,6.570517774150645,,6.5624709,1415.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.577064275574972,6.570517774150645,6.558946087787486,6.5300064,6.570196284198349,6.5624709,6.5501013420991745,6.5300064,0.021035714412625858,0.0,6.588381443618697,,7.36179339139652,7.313357191038723,7.3646867827758635,7.256247273051947,7.359333460336954,7.309133488403124,7.362973653752635,7.2526695632653055
50021,2023-05-01,50021_2023-05-01,Vermont,0.06894450588235286,0.006204199999999993,0.0899883162639074,5.262132896406304,,5.257894545285746,,5.253514037429768,,5.247807234281287,,5.241199,2525.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.253071938998933,5.247807234281287,5.252670686166133,5.241199,5.247506757237018,5.241199,5.250925928618509,5.241199,0.007485927388941456,0.0,5.262132896406304,,7.36179339139652,7.313357191038723,7.3646867827758635,7.256247273051947,7.359333460336954,7.309133488403124,7.362973653752635,7.2526695632653055
50023,2023-05-01,50023_2023-05-01,Vermont,0.047619529411764755,0.04231159999999967,0.8885346101204075,7.308982329572463,,7.303095356731499,,7.297010931433961,,7.284388863715548,,7.2748365,3449.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.294831717293669,7.284388863715548,7.124178858646835,6.7770514,7.285412098383169,7.2748365,7.029473982524919,6.7348661,0.19838047787977084,0.0,7.308982329572463,,7.36179339139652,7.313357191038723,7.3646867827758635,7.256247273051947,7.359333460336954,7.309133488403124,7.362973653752635,7.2526695632653055
50025,2023-05-01,50025_2023-05-01,Vermont,0.05508109411764697,0.21080210000000044,3.8271225976330654,9.781620792095397,,9.773742248496971,,9.765599454012772,,9.75082878692793,,9.7376995,3408.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.76339016314589,9.75082878692793,9.689588831572946,9.5234013,9.751375913646902,9.7376995,9.615006323490116,9.3262472,0.07342734419696631,0.0,9.781620792095397,,7.36179339139652,7.313357191038723,7.3646867827758635,7.256247273051947,7.359333460336954,7.309133488403124,7.362973653752635,7.2526695632653055
50027,2023-05-01,50027_2023-05-01,Vermont,0.06957464705882345,0.35183999999999926,5.057014514245803,9.015284605272408,,9.008023302230251,,9.000531941847717,,8.990577424376323,,8.9784718,4058.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.999710889484763,8.990577424376323,8.979872478075714,8.9452839,8.989860388741347,8.9784718,8.972365944370674,8.9452839,0.025326975982350956,0.0,9.015284605272408,,7.36179339139652,7.313357191038723,7.3646867827758635,7.256247273051947,7.359333460336954,7.309133488403124,7.362973653752635,7.2526695632653055
51001,2023-05-01,51001_2023-05-01,Virginia,0.06974577058823529,0.15528560000000002,2.226451850632984,2.445900570683716,,2.443930535789384,,2.441898084964246,,2.4379204732945996,,2.4344859,628.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.4412496980160765,2.4379204732945996,2.4398060990080386,2.4189796,2.438101486086282,2.4344859,2.4395241763764743,2.4189796,0.009827911698822531,0.0,2.445900570683716,,4.421666143819281,4.381933748553952,4.418043085459116,4.331778798769231,4.4204063645186435,4.37917272969886,4.4167422570753665,4.327550749864469
51003,2023-05-01,51003_2023-05-01,Virginia,0.07256997647058828,0.37113949999999996,5.11422930046585,6.326745928247673,,6.3216500914031135,,6.316392804931035,,6.308282833347288,,6.2997379,5478.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.315441909893813,6.308282833347288,6.316981538280239,6.2997379,6.308137846092774,6.2997379,6.312371156379721,6.2939878,0.009776553684183927,0.0,6.326745928247673,,4.421666143819281,4.381933748553952,4.418043085459116,4.331778798769231,4.4204063645186435,4.37917272969886,4.4167422570753665,4.327550749864469
51005,2023-05-01,51005_2023-05-01,Virginia,0.04175027647058823,0.07321240000000007,1.7535788068751095,3.109654904714549,,3.107150253157963,,3.1045615941469396,,3.100623565484992,,3.0965092,377.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.104111804263298,3.100623565484992,3.079776618798316,3.0308008,3.100564786543977,3.0965092,3.072527426605322,3.0308008,0.030125887908692556,0.0,3.109654904714549,,4.421666143819281,4.381933748553952,4.418043085459116,4.331778798769231,4.4204063645186435,4.37917272969886,4.4167422570753665,4.327550749864469
51007,2023-05-01,51007_2023-05-01,Virginia,0.059301641176470576,-0.18669560000000018,-3.1482366473539756,2.6156563428352753,,2.6135495792453205,,2.6113721535922827,,2.6080035090196483,,2.6045237,266.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.610975080619084,2.6080035090196483,2.6077493736428754,2.5849407,2.607966454203977,2.6045237,2.602981227101989,2.5849407,0.011207953327573074,0.0,2.6156563428352753,,4.421666143819281,4.381933748553952,4.418043085459116,4.331778798769231,4.4204063645186435,4.37917272969886,4.4167422570753665,4.327550749864469
51009,2023-05-01,51009_2023-05-01,Virginia,0.021722576470588277,0.054820300000000266,2.523655519142737,1.9912891686064953,,1.989685297544082,,1.988027631723334,,1.9855061965176843,,1.9828699,507.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.9877397085950335,1.9855061965176843,1.976179154297517,1.939849,1.9854679094136725,1.9828699,1.9698286047068365,1.939849,0.007311413275784998,0.0,1.9912891686064953,,4.421666143819281,4.381933748553952,4.418043085459116,4.331778798769231,4.4204063645186435,4.37917272969886,4.4167422570753665,4.327550749864469
51011,2023-05-01,51011_2023-05-01,Virginia,0.021280358823529365,-0.04855540000000014,-2.2817002477567803,2.2839215579528998,,2.282081988013298,,2.280180717839395,,2.2772068598284507,,2.2741883,283.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.2798231885603815,2.2772068598284507,2.2850418109468573,2.2741883,2.2771919592226153,2.2741883,2.286404862944641,2.2741883,0.008415198857886037,0.0,2.2839215579528998,,4.421666143819281,4.381933748553952,4.418043085459116,4.331778798769231,4.4204063645186435,4.37917272969886,4.4167422570753665,4.327550749864469
51013,2023-05-01,51013_2023-05-01,Virginia,0.11242188235294111,1.0370150000000002,9.224316283411444,15.093169663186305,,15.081012966688117,,15.068546119414707,,15.056429527688005,,15.039389,29171.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.06866287126361,15.056429527688005,15.053338435631806,15.011033,15.054788215700905,15.039389,15.015897107850451,14.856365,0.018810246857761004,0.0,15.093169663186305,,4.421666143819281,4.381933748553952,4.418043085459116,4.331778798769231,4.4204063645186435,4.37917272969886,4.4167422570753665,4.327550749864469
51015,2023-05-01,51015_2023-05-01,Virginia,0.017209270588235338,0.10542110000000005,6.125831972917457,2.160833021558356,,2.1590925924892774,,2.1572937884277423,,2.1545569571274217,,2.1516962,1318.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.1569811126814806,2.1545569571274217,2.1249528563407405,2.0635388,2.154515648518388,2.1516962,2.1079388409258604,2.0570085,0.0381692153447569,0.0,2.160833021558356,,4.421666143819281,4.381933748553952,4.418043085459116,4.331778798769231,4.4204063645186435,4.37917272969886,4.4167422570753665,4.327550749864469
51017,2023-05-01,51017_2023-05-01,Virginia,0.08134435882352935,0.13954809999999984,1.7155227727928775,2.722532209253068,,2.720339363183421,,2.718077041933946,,2.713508624082044,,2.7086787,98.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.7173083430664704,2.713508624082044,2.7222067215332353,2.7086787,2.7134214553386635,2.7086787,2.720263277669332,2.7086787,0.009452746543437762,0.0,2.722532209253068,,4.421666143819281,4.381933748553952,4.418043085459116,4.331778798769231,4.4204063645186435,4.37917272969886,4.4167422570753665,4.327550749864469
51019,2023-05-01,51019_2023-05-01,Virginia,0.0296630764705883,-0.03036449999999924,-1.0236463513859198,4.222054452646053,,4.218653826023215,,4.215139140426655,,4.210128769354558,,4.2053633,2658.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.214640578601476,4.210128769354558,4.216330672634071,4.2053633,4.210210403260405,4.2053633,4.223344834963536,4.2053633,0.006187980087227989,0.0,4.222054452646053,,4.421666143819281,4.381933748553952,4.418043085459116,4.331778798769231,4.4204063645186435,4.37917272969886,4.4167422570753665,4.327550749864469
51021,2023-05-01,51021_2023-05-01,Virginia,0.08917532941176472,0.14942089999999997,1.675585624248753,1.2690264889476153,,1.2679103940795056,,1.2667505409221294,,1.2644480234009239,,1.262008,67.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2663696528008528,1.2644480234009239,1.2547708097337598,1.224336,1.2644021881076843,1.262008,1.247508410720509,1.224336,0.009665131348296656,0.0,1.2690264889476153,,4.421666143819281,4.381933748553952,4.418043085459116,4.331778798769231,4.4204063645186435,4.37917272969886,4.4167422570753665,4.327550749864469
51023,2023-05-01,51023_2023-05-01,Virginia,0.02749592941176467,0.08565480000000036,3.1151811134396965,2.7246358453764983,,2.7224413049466563,,2.7201731583680124,,2.716725853276926,,2.7131209,732.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.719780105530532,2.716725853276926,2.7183037027652657,2.705708,2.7166733038816466,2.7131209,2.718603501940823,2.705708,0.006935512736695298,0.0,2.7246358453764983,,4.421666143819281,4.381933748553952,4.418043085459116,4.331778798769231,4.4204063645186435,4.37917272969886,4.4167422570753665,4.327550749864469
51025,2023-05-01,51025_2023-05-01,Virginia,0.01987072352941177,-0.08719039999999989,-4.3878824981357365,1.6818217560588302,,1.6804671435348404,,1.6790670965273233,,1.6768987191910998,,1.6746759,230.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6788109864177543,1.6768987191910998,1.6706758098755443,1.6528324,1.676880571906141,1.6746759,1.6672835526197372,1.6528324,0.007959118387253576,0.0,1.6818217560588302,,4.421666143819281,4.381933748553952,4.418043085459116,4.331778798769231,4.4204063645186435,4.37917272969886,4.4167422570753665,4.327550749864469
51027,2023-05-01,51027_2023-05-01,Virginia,0.01823857588235295,-0.03919815999999998,-2.149189731306096,0.7600529617688453,,0.7593845035313618,,0.7586898373166228,,0.7573705988561807,,0.75590909,134.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7584816465680552,0.7573705988561807,0.7524944282840275,0.73898572,0.7573231753909345,0.75590909,0.7481544460288005,0.73334461,0.005768057327598121,0.0,0.7600529617688453,,4.421666143819281,4.381933748553952,4.418043085459116,4.331778798769231,4.4204063645186435,4.37917272969886,4.4167422570753665,4.327550749864469
51029,2023-05-01,51029_2023-05-01,Virginia,0.057994305882352944,0.05743830000000005,0.9904127504606952,1.2136608281635797,,1.2125934267864322,,1.2114841762264248,,1.2092821139795091,,1.2068965,168.0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2111199056641222,1.2092821139795091,1.207810902832061,1.1853448,1.2092209300686447,1.2068965,1.2032694650343223,1.1853448,0.004918360936759792,0.0,1.2136608281635797,,4.421666143819281,4.381933748553952,4.418043085459116,4.331778798769231,4.4204063645186435,4.37917272969886,4.4167422570753665,4.327550749864469
